origin,year,month,day,dep_time,temp,dewp,humid,wind_speed,visib
EWR,2013,10,5,400,69.98,66.02,87.26,6.90468,9.0
EWR,2013,10,5,500,69.08,64.94,86.66,6.90468,10.0
EWR,2013,10,5,600,66.92,64.04,90.46,8.05546,9.0
EWR,2013,10,5,700,66.02,64.04,93.33,6.90468,8.0
EWR,2013,10,5,800,64.94,64.04,96.9,4.60312,9.0
EWR,2013,10,5,900,64.4,64.4,100.0,10.35702,9.0
EWR,2013,10,5,1000,64.04,62.96,96.28,4.60312,9.0
EWR,2013,10,5,1100,64.4,62.6,93.88,6.90468,7.0
EWR,2013,10,5,1200,64.4,62.6,93.88,5.7539,7.0
EWR,2013,10,5,1300,64.94,62.96,93.3,8.05546,7.0
EWR,2013,10,5,1400,66.2,62.6,88.18,3.45234,7.0
EWR,2013,10,5,1500,68.0,62.96,83.91,3.45234,7.0
EWR,2013,10,5,1600,71.96,62.96,73.3,5.7539,8.0
EWR,2013,10,5,1700,71.6,62.6,73.27,3.45234,8.0
EWR,2013,10,5,1800,75.02,62.96,66.13,3.45234,10.0
EWR,2013,10,5,1900,77.0,62.96,61.91,4.60312,9.0
EWR,2013,10,5,2000,75.92,64.04,66.65,4.60312,9.0
EWR,2013,10,5,2100,73.04,62.96,70.68,5.7539,8.0
EWR,2013,10,5,2200,69.98,62.96,78.41,8.05546,7.0
EWR,2013,10,5,2300,66.02,64.04,93.33,3.45234,7.0
EWR,2013,10,6,0,66.2,64.4,93.92,4.60312,7.0
EWR,2013,10,6,100,66.92,64.04,90.46,5.7539,5.0
EWR,2013,10,6,200,64.94,64.04,96.9,8.05546,6.0
EWR,2013,10,6,300,64.94,64.04,96.9,5.7539,6.0
EWR,2013,10,6,400,64.94,64.04,96.9,6.90468,5.0
EWR,2013,10,6,500,64.94,64.04,96.9,6.90468,4.0
EWR,2013,10,6,600,64.94,64.04,96.9,4.60312,4.0
EWR,2013,10,6,700,64.4,64.4,100.0,5.7539,3.0
EWR,2013,10,6,800,66.2,64.4,93.92,4.60312,6.0
EWR,2013,10,6,900,66.02,64.04,93.33,3.45234,4.0
EWR,2013,10,6,1000,66.2,64.4,93.92,4.60312,2.5
EWR,2013,10,6,1100,66.2,64.4,93.92,0.0,3.0
EWR,2013,10,6,1200,66.2,64.4,93.92,6.90468,3.0
EWR,2013,10,6,1300,66.92,66.02,96.93,8.05546,2.0
EWR,2013,10,6,1400,66.2,66.2,100.0,9.20624,3.0
EWR,2013,10,6,1500,68.0,66.2,93.97,5.7539,3.0
EWR,2013,10,6,1600,69.08,66.02,89.98,6.90468,3.0
EWR,2013,10,6,1700,69.8,66.2,88.34,6.90468,2.0
EWR,2013,10,6,1800,69.8,66.2,88.34,9.20624,3.0
EWR,2013,10,6,1900,69.8,66.2,88.34,9.20624,4.0
EWR,2013,10,6,2000,69.08,66.02,89.98,9.20624,4.0
EWR,2013,10,6,2100,69.08,66.92,92.83,9.20624,5.0
EWR,2013,10,6,2200,69.98,66.92,90.02,6.90468,6.0
EWR,2013,10,6,2300,69.98,66.92,90.02,9.20624,5.0
EWR,2013,10,7,0,69.98,66.92,90.02,9.20624,5.0
EWR,2013,10,7,100,69.98,66.92,90.02,8.05546,5.0
EWR,2013,10,7,200,69.98,66.92,90.02,6.90468,5.0
EWR,2013,10,7,300,69.8,66.2,88.34,6.90468,6.0
EWR,2013,10,7,400,69.8,66.2,88.34,5.7539,5.0
EWR,2013,10,7,500,69.08,66.92,92.83,3.45234,6.0
EWR,2013,10,7,600,68.0,66.02,93.38,0.0,7.0
EWR,2013,10,7,700,69.08,66.92,92.83,0.0,7.0
EWR,2013,10,7,800,69.08,66.92,92.83,4.60312,7.0
EWR,2013,10,7,900,69.08,66.92,92.83,4.60312,7.0
EWR,2013,10,7,1000,69.8,66.2,88.34,3.45234,7.0
EWR,2013,10,7,1100,71.06,68.0,90.06,8.05546,7.0
EWR,2013,10,7,1200,71.96,68.0,87.35,10.35702,7.0
EWR,2013,10,7,1300,73.4,68.0,83.21,8.05546,9.0
EWR,2013,10,7,1400,73.4,68.0,83.21,12.65858,9.0
EWR,2013,10,7,1500,73.4,68.0,83.21,11.5078,2.0
EWR,2013,10,7,1600,73.4,69.8,88.51,11.5078,1.75
EWR,2013,10,7,1700,75.2,71.6,88.59,12.65858,10.0
EWR,2013,10,7,1800,78.98,68.0,69.11,25.31716,10.0
EWR,2013,10,7,1900,80.6,68.0,65.54,23.0156,10.0
EWR,2013,10,7,2000,66.2,64.4,93.92,13.80936,1.5
EWR,2013,10,7,2100,66.2,64.4,93.92,14.96014,9.0
EWR,2013,10,7,2200,62.6,59.0,88.0,14.96014,10.0
EWR,2013,10,7,2300,62.06,57.02,83.54,5.7539,10.0
EWR,2013,10,8,0,62.06,55.94,80.34,5.7539,10.0
EWR,2013,10,8,100,60.98,55.04,80.78,8.05546,10.0
EWR,2013,10,8,200,60.98,53.06,75.14,5.7539,10.0
EWR,2013,10,8,300,60.08,51.08,72.13,6.90468,10.0
EWR,2013,10,8,400,59.0,48.92,69.17,4.60312,10.0
EWR,2013,10,8,500,57.02,48.02,71.81,3.45234,10.0
EWR,2013,10,8,600,55.94,46.94,71.7,3.45234,10.0
EWR,2013,10,8,700,55.04,46.94,74.08,3.45234,10.0
EWR,2013,10,8,800,53.96,46.94,77.06,5.7539,10.0
EWR,2013,10,8,900,53.96,46.04,74.48,0.0,10.0
EWR,2013,10,8,1000,53.96,44.06,69.08,8.05546,10.0
EWR,2013,10,8,1100,55.04,44.06,66.41,10.35702,10.0
EWR,2013,10,8,1200,59.0,44.06,57.57,12.65858,10.0
EWR,2013,10,8,1300,60.98,42.98,51.48,11.5078,10.0
EWR,2013,10,8,1400,62.96,42.08,46.37,9.20624,10.0
EWR,2013,10,8,1500,64.04,42.08,44.64,11.5078,10.0
EWR,2013,10,8,1600,66.02,42.08,41.67,8.05546,10.0
EWR,2013,10,8,1700,66.92,42.08,40.39,10.35702,10.0
EWR,2013,10,8,1800,69.08,41.0,35.96,9.20624,10.0
EWR,2013,10,8,1900,68.0,39.02,34.55,12.65858,10.0
EWR,2013,10,8,2000,66.02,39.92,38.32,13.80936,10.0
EWR,2013,10,8,2100,64.04,42.98,46.22,10.35702,10.0
EWR,2013,10,8,2200,62.96,42.08,46.37,8.05546,10.0
EWR,2013,10,8,2300,60.08,44.06,55.39,6.90468,10.0
EWR,2013,10,9,0,60.08,44.06,55.39,9.20624,10.0
EWR,2013,10,9,100,59.0,44.06,57.57,9.20624,10.0
EWR,2013,10,9,200,57.02,44.96,63.97,10.35702,10.0
EWR,2013,10,9,300,55.94,44.96,66.52,9.20624,10.0
EWR,2013,10,9,400,55.04,44.96,68.73,11.5078,10.0
EWR,2013,10,9,500,53.96,44.96,71.49,8.05546,10.0
EWR,2013,10,9,600,53.06,44.06,71.4,8.05546,10.0
EWR,2013,10,9,700,53.06,42.98,68.5,8.05546,10.0
EWR,2013,10,9,800,53.06,41.0,63.47,10.35702,10.0
EWR,2013,10,9,900,51.08,39.92,65.48,10.35702,10.0
EWR,2013,10,9,1000,51.08,39.92,65.48,11.5078,10.0
EWR,2013,10,9,1100,51.98,41.0,66.04,12.65858,10.0
EWR,2013,10,9,1200,53.96,44.06,69.08,13.80936,10.0
EWR,2013,10,9,1300,55.94,44.96,66.52,13.80936,10.0
EWR,2013,10,9,1400,57.92,44.96,61.93,13.80936,10.0
EWR,2013,10,9,1500,60.08,46.04,59.72,12.65858,10.0
EWR,2013,10,9,1600,60.98,46.94,59.84,16.11092,10.0
EWR,2013,10,9,1700,60.98,46.94,59.84,16.11092,10.0
EWR,2013,10,9,1800,62.96,48.02,58.12,13.80936,10.0
EWR,2013,10,9,1900,62.96,46.94,55.8,12.65858,10.0
EWR,2013,10,9,2000,62.06,46.94,57.6,14.96014,10.0
EWR,2013,10,9,2100,62.06,46.04,55.68,10.35702,10.0
EWR,2013,10,9,2200,59.0,46.94,64.22,9.20624,10.0
EWR,2013,10,9,2300,59.0,46.94,64.22,8.05546,10.0
EWR,2013,10,10,0,57.92,48.02,69.52,8.05546,10.0
EWR,2013,10,10,100,60.98,46.94,59.84,12.65858,10.0
EWR,2013,10,10,200,60.08,48.02,64.35,10.35702,10.0
EWR,2013,10,10,300,57.92,48.92,71.9,9.20624,10.0
EWR,2013,10,10,400,57.92,48.92,71.9,10.35702,10.0
EWR,2013,10,10,500,57.02,48.02,71.81,13.80936,10.0
EWR,2013,10,10,600,55.94,48.02,74.67,12.65858,10.0
EWR,2013,10,10,700,55.04,46.94,74.08,16.11092,10.0
EWR,2013,10,10,800,53.96,46.94,77.06,11.5078,10.0
EWR,2013,10,10,900,53.6,46.4,76.5,12.65858,10.0
EWR,2013,10,10,1000,53.96,46.94,77.06,12.65858,10.0
EWR,2013,10,10,1100,53.06,48.92,85.78,12.65858,9.0
EWR,2013,10,10,1200,53.96,50.0,86.41,11.5078,10.0
EWR,2013,10,10,1300,53.96,51.08,89.95,11.5078,10.0
EWR,2013,10,10,1400,55.94,51.08,83.69,11.5078,10.0
EWR,2013,10,10,1500,57.92,51.98,80.55,12.65858,10.0
EWR,2013,10,10,1600,59.0,51.98,77.49,16.11092,10.0
EWR,2013,10,10,1700,60.98,53.06,75.14,16.11092,10.0
EWR,2013,10,10,1800,62.06,53.06,72.33,16.11092,10.0
EWR,2013,10,10,1900,62.6,53.6,72.38,16.11092,10.0
EWR,2013,10,10,2000,62.96,53.06,70.07,16.11092,10.0
EWR,2013,10,10,2100,62.06,53.96,74.75,13.80936,10.0
EWR,2013,10,10,2200,62.06,53.96,74.75,11.5078,10.0
EWR,2013,10,10,2300,62.06,53.96,74.75,12.65858,10.0
EWR,2013,10,11,0,60.98,53.06,75.14,10.35702,10.0
EWR,2013,10,11,100,60.08,53.06,77.59,12.65858,10.0
EWR,2013,10,11,200,60.98,53.06,75.14,9.20624,10.0
EWR,2013,10,11,300,62.06,53.06,72.33,14.96014,10.0
EWR,2013,10,11,400,60.98,53.96,77.66,14.96014,10.0
EWR,2013,10,11,500,59.0,53.6,82.25,11.5078,10.0
EWR,2013,10,11,600,59.0,55.4,87.83,12.65858,10.0
EWR,2013,10,11,700,60.98,53.96,77.66,11.5078,10.0
EWR,2013,10,11,800,60.8,53.6,77.14,13.80936,10.0
EWR,2013,10,11,900,60.08,53.96,80.19,12.65858,10.0
EWR,2013,10,11,1000,60.8,53.6,77.14,11.5078,10.0
EWR,2013,10,11,1100,60.98,55.04,80.78,11.5078,10.0
EWR,2013,10,11,1200,62.06,55.94,80.34,11.5078,10.0
EWR,2013,10,11,1300,62.96,55.94,77.83,12.65858,10.0
EWR,2013,10,11,1400,64.04,55.94,74.94,12.65858,10.0
EWR,2013,10,11,1500,64.04,57.92,80.49,13.80936,9.0
EWR,2013,10,11,1600,62.6,59.0,88.0,13.80936,9.0
EWR,2013,10,11,1700,64.4,60.8,88.09,13.80936,9.0
EWR,2013,10,11,1800,66.02,59.0,78.08,14.96014,10.0
EWR,2013,10,11,1900,66.2,57.2,72.74,16.11092,10.0
EWR,2013,10,11,2000,66.2,57.2,72.74,13.80936,10.0
EWR,2013,10,11,2100,69.08,57.02,65.44,9.20624,10.0
EWR,2013,10,11,2200,68.0,59.0,72.92,10.35702,10.0
EWR,2013,10,11,2300,68.0,59.0,72.92,12.65858,10.0
EWR,2013,10,12,0,68.0,57.92,70.15,12.65858,10.0
EWR,2013,10,12,100,68.0,57.02,67.91,9.20624,10.0
EWR,2013,10,12,200,68.0,55.04,63.21,10.35702,10.0
EWR,2013,10,12,300,66.92,51.08,56.73,16.11092,10.0
EWR,2013,10,12,400,66.02,51.98,60.51,10.35702,10.0
EWR,2013,10,12,500,64.94,48.92,56.08,10.35702,10.0
EWR,2013,10,12,600,62.96,44.06,50.03,12.65858,10.0
EWR,2013,10,12,700,62.06,46.04,55.68,10.35702,10.0
EWR,2013,10,12,800,62.06,39.92,44.02,13.80936,10.0
EWR,2013,10,12,900,60.98,37.94,42.33,11.5078,10.0
EWR,2013,10,12,1000,60.98,37.04,40.86,10.35702,10.0
EWR,2013,10,12,1100,59.0,42.98,55.24,10.35702,10.0
EWR,2013,10,12,1200,60.98,39.92,45.74,16.11092,10.0
EWR,2013,10,12,1300,64.04,42.08,44.64,12.65858,10.0
EWR,2013,10,12,1400,66.02,42.98,43.13,13.80936,10.0
EWR,2013,10,12,1500,69.98,46.04,42.29,12.65858,10.0
EWR,2013,10,12,1600,69.08,51.08,52.67,18.41248,10.0
EWR,2013,10,12,1700,69.08,50.0,50.6,18.41248,10.0
EWR,2013,10,12,1800,71.06,48.92,45.43,10.35702,10.0
EWR,2013,10,12,1900,73.04,33.98,23.85,17.2617,10.0
EWR,2013,10,12,2000,73.04,37.94,27.9,14.96014,10.0
EWR,2013,10,12,2100,69.98,42.08,36.36,12.65858,10.0
EWR,2013,10,12,2200,68.0,48.02,48.77,14.96014,10.0
EWR,2013,10,12,2300,66.02,53.06,62.96,16.11092,10.0
EWR,2013,10,13,0,64.94,55.04,70.28,13.80936,10.0
EWR,2013,10,13,100,64.4,55.4,72.56,12.65858,10.0
EWR,2013,10,13,200,62.96,53.06,70.07,11.5078,10.0
EWR,2013,10,13,300,62.06,51.98,69.51,10.35702,10.0
EWR,2013,10,13,400,62.6,51.8,67.75,17.2617,10.0
EWR,2013,10,13,500,60.98,53.06,75.14,16.11092,10.0
EWR,2013,10,13,600,60.08,51.98,74.56,18.41248,10.0
EWR,2013,10,13,700,59.0,51.08,74.96,12.65858,10.0
EWR,2013,10,13,800,57.02,50.0,77.32,11.5078,10.0
EWR,2013,10,13,900,55.94,50.0,80.4,13.80936,10.0
EWR,2013,10,13,1000,55.94,50.0,80.4,11.5078,10.0
EWR,2013,10,13,1100,55.94,50.0,80.4,12.65858,10.0
EWR,2013,10,13,1200,55.4,50.0,81.99,13.80936,10.0
EWR,2013,10,13,1300,57.2,50.0,76.82,14.96014,10.0
EWR,2013,10,13,1400,60.98,50.0,67.11,12.65858,10.0
EWR,2013,10,13,1500,62.06,50.0,64.59,11.5078,10.0
EWR,2013,10,13,1600,64.4,51.8,63.6,12.65858,10.0
EWR,2013,10,13,1700,64.94,50.0,58.39,12.65858,10.0
EWR,2013,10,13,1800,64.94,51.08,60.77,11.5078,10.0
EWR,2013,10,13,1900,66.02,51.08,58.53,8.05546,10.0
EWR,2013,10,13,2000,64.04,50.0,60.25,6.90468,10.0
EWR,2013,10,13,2100,62.96,48.92,60.11,9.20624,10.0
EWR,2013,10,13,2200,62.06,48.92,62.04,9.20624,10.0
EWR,2013,10,13,2300,60.98,48.92,64.46,9.20624,10.0
EWR,2013,10,14,0,60.08,48.92,66.56,6.90468,10.0
EWR,2013,10,14,100,59.0,48.02,66.88,6.90468,10.0
EWR,2013,10,14,200,57.92,48.02,69.52,8.05546,10.0
EWR,2013,10,14,300,57.92,48.02,69.52,6.90468,10.0
EWR,2013,10,14,400,57.02,48.92,74.27,6.90468,10.0
EWR,2013,10,14,500,57.2,48.2,71.83,5.7539,10.0
EWR,2013,10,14,600,55.4,48.2,76.66,6.90468,10.0
EWR,2013,10,14,700,55.94,46.94,71.7,5.7539,10.0
EWR,2013,10,14,800,50.0,44.96,82.73,6.90468,10.0
EWR,2013,10,14,900,50.0,46.04,86.19,5.7539,10.0
EWR,2013,10,14,1000,50.0,46.94,89.17,4.60312,10.0
EWR,2013,10,14,1100,51.98,48.02,86.3,4.60312,10.0
EWR,2013,10,14,1200,57.02,48.92,74.27,6.90468,10.0
EWR,2013,10,14,1300,60.08,48.02,64.35,4.60312,10.0
EWR,2013,10,14,1400,60.98,48.02,62.33,0.0,10.0
EWR,2013,10,14,1500,62.06,46.94,57.6,4.60312,10.0
EWR,2013,10,14,1600,64.04,46.94,53.73,3.45234,10.0
EWR,2013,10,14,1700,66.02,46.94,50.14,5.7539,10.0
EWR,2013,10,14,1800,64.94,46.04,50.32,5.7539,10.0
EWR,2013,10,14,1900,66.02,46.04,48.47,6.90468,10.0
EWR,2013,10,14,2000,64.04,48.92,57.87,5.7539,10.0
EWR,2013,10,14,2100,60.98,50.0,67.11,6.90468,10.0
EWR,2013,10,14,2200,60.08,50.0,69.29,5.7539,10.0
EWR,2013,10,14,2300,60.08,51.08,72.13,6.90468,10.0
EWR,2013,10,15,0,59.0,51.08,74.96,0.0,10.0
EWR,2013,10,15,100,59.0,51.08,74.96,0.0,10.0
EWR,2013,10,15,200,57.92,51.08,77.92,0.0,10.0
EWR,2013,10,15,300,55.94,50.0,80.4,0.0,10.0
EWR,2013,10,15,400,55.94,51.08,83.69,0.0,10.0
EWR,2013,10,15,500,55.04,50.0,83.08,3.45234,10.0
EWR,2013,10,15,600,53.06,48.92,85.78,5.7539,10.0
EWR,2013,10,15,700,53.06,50.0,89.31,3.45234,10.0
EWR,2013,10,15,800,51.08,48.92,92.28,6.90468,10.0
EWR,2013,10,15,900,51.98,50.0,92.93,4.60312,10.0
EWR,2013,10,15,1000,51.98,50.0,92.93,3.45234,10.0
EWR,2013,10,15,1100,53.06,51.08,92.96,3.45234,9.0
EWR,2013,10,15,1200,57.02,51.98,83.21,5.7539,10.0
EWR,2013,10,15,1300,60.98,53.06,75.14,4.60312,10.0
EWR,2013,10,15,1400,64.04,51.98,64.84,4.60312,9.0
EWR,2013,10,15,1500,66.02,53.06,62.96,4.60312,9.0
EWR,2013,10,15,1600,69.08,50.0,50.6,4.60312,10.0
EWR,2013,10,15,1700,69.98,50.0,49.07,5.7539,10.0
EWR,2013,10,15,1800,69.08,48.02,46.99,8.05546,10.0
EWR,2013,10,15,1900,68.0,46.04,45.26,8.05546,10.0
EWR,2013,10,15,2000,66.02,46.04,48.47,8.05546,10.0
EWR,2013,10,15,2100,64.04,48.02,55.95,6.90468,10.0
EWR,2013,10,15,2200,62.96,48.02,58.12,4.60312,10.0
EWR,2013,10,15,2300,62.96,46.94,55.8,3.45234,10.0
EWR,2013,10,16,0,62.06,50.0,64.59,3.45234,10.0
EWR,2013,10,16,100,60.98,51.08,69.86,6.90468,10.0
EWR,2013,10,16,200,60.08,51.98,74.56,5.7539,10.0
EWR,2013,10,16,300,59.0,53.96,83.34,3.45234,10.0
EWR,2013,10,16,400,59.0,53.06,80.64,5.7539,10.0
EWR,2013,10,16,500,57.02,51.08,80.49,4.60312,10.0
EWR,2013,10,16,600,55.04,50.0,83.08,6.90468,10.0
EWR,2013,10,16,700,55.4,51.8,87.65,6.90468,10.0
EWR,2013,10,16,800,55.94,51.08,83.69,6.90468,10.0
EWR,2013,10,16,900,57.02,51.08,80.49,4.60312,10.0
EWR,2013,10,16,1000,55.94,51.08,83.69,5.7539,10.0
EWR,2013,10,16,1100,57.2,51.8,82.12,5.7539,10.0
EWR,2013,10,16,1200,57.2,51.8,82.12,5.7539,10.0
EWR,2013,10,16,1300,60.8,53.6,77.14,4.60312,10.0
EWR,2013,10,16,1400,62.6,53.6,72.38,3.45234,10.0
EWR,2013,10,16,1500,64.04,55.04,72.53,0.0,10.0
EWR,2013,10,16,1600,66.2,55.4,68.15,0.0,10.0
EWR,2013,10,16,1700,66.92,55.94,67.79,6.90468,10.0
EWR,2013,10,16,1800,66.92,57.02,70.49,4.60312,10.0
EWR,2013,10,16,1900,66.92,57.92,72.81,3.45234,10.0
EWR,2013,10,16,2000,66.02,59.0,78.08,3.45234,10.0
EWR,2013,10,16,2100,64.04,57.92,80.49,6.90468,10.0
EWR,2013,10,16,2200,62.96,57.92,83.6,4.60312,10.0
EWR,2013,10,16,2300,62.6,59.0,88.0,3.45234,10.0
EWR,2013,10,17,0,62.06,59.0,89.7,4.60312,10.0
EWR,2013,10,17,100,62.06,59.0,89.7,3.45234,10.0
EWR,2013,10,17,200,62.06,59.0,89.7,6.90468,10.0
EWR,2013,10,17,300,60.98,59.0,93.19,3.45234,10.0
EWR,2013,10,17,400,60.98,59.0,93.19,3.45234,8.0
EWR,2013,10,17,500,62.06,59.0,89.7,3.45234,9.0
EWR,2013,10,17,600,60.98,59.0,93.19,5.7539,8.0
EWR,2013,10,17,700,62.06,59.0,89.7,5.7539,8.0
EWR,2013,10,17,800,62.06,60.08,93.22,8.05546,8.0
EWR,2013,10,17,900,62.06,60.08,93.22,5.7539,7.0
EWR,2013,10,17,1000,62.06,60.08,93.22,5.7539,3.0
EWR,2013,10,17,1100,62.96,60.98,93.25,8.05546,2.0
EWR,2013,10,17,1200,62.6,60.8,93.83,6.90468,2.0
EWR,2013,10,17,1300,66.2,60.8,82.74,8.05546,3.0
EWR,2013,10,17,1400,66.92,60.98,81.22,6.90468,7.0
EWR,2013,10,17,1500,69.98,60.08,70.81,5.7539,8.0
EWR,2013,10,17,1600,69.8,60.8,73.09,3.45234,9.0
EWR,2013,10,17,1700,73.4,59.0,60.67,6.90468,10.0
EWR,2013,10,17,1800,73.94,59.0,59.58,8.05546,10.0
EWR,2013,10,17,1900,73.04,59.0,61.41,9.20624,10.0
EWR,2013,10,17,2000,71.06,60.08,68.25,9.20624,10.0
EWR,2013,10,17,2100,69.08,60.98,75.4,6.90468,10.0
EWR,2013,10,17,2200,68.0,62.06,81.29,5.7539,9.0
EWR,2013,10,17,2300,66.92,62.06,84.38,6.90468,9.0
EWR,2013,10,18,0,64.94,62.96,93.3,9.20624,5.0
EWR,2013,10,18,100,64.94,62.06,90.39,10.35702,10.0
EWR,2013,10,18,200,64.94,62.06,90.39,8.05546,10.0
EWR,2013,10,18,300,66.02,62.06,87.05,10.35702,10.0
EWR,2013,10,18,400,66.02,62.96,89.86,10.35702,10.0
EWR,2013,10,18,500,66.2,62.6,88.18,16.11092,10.0
EWR,2013,10,18,600,64.04,55.94,74.94,17.2617,10.0
EWR,2013,10,18,700,62.06,51.08,67.24,14.96014,10.0
EWR,2013,10,18,800,60.08,48.92,66.56,20.71404,10.0
EWR,2013,10,18,900,59.0,46.04,62.07,11.5078,10.0
EWR,2013,10,18,1000,57.02,46.04,66.65,12.65858,10.0
EWR,2013,10,18,1100,57.02,44.96,63.97,9.20624,10.0
EWR,2013,10,18,1200,57.92,44.96,61.93,16.11092,10.0
EWR,2013,10,18,1300,62.06,44.06,51.64,14.96014,10.0
EWR,2013,10,18,1400,64.04,42.98,46.22,12.65858,10.0
EWR,2013,10,18,1500,66.02,42.98,43.13,16.11092,10.0
EWR,2013,10,18,1600,66.92,42.08,40.39,17.2617,10.0
EWR,2013,10,18,1700,69.08,42.08,37.49,14.96014,10.0
EWR,2013,10,18,1800,69.08,41.0,35.96,12.65858,10.0
EWR,2013,10,18,1900,69.08,41.0,35.96,18.41248,10.0
EWR,2013,10,18,2000,68.0,39.92,35.79,16.11092,10.0
EWR,2013,10,18,2100,64.94,39.92,39.79,12.65858,10.0
EWR,2013,10,18,2200,62.96,39.92,42.65,13.80936,10.0
EWR,2013,10,18,2300,60.98,39.92,45.74,10.35702,10.0
EWR,2013,10,19,0,60.08,41.0,49.25,11.5078,10.0
EWR,2013,10,19,100,57.92,41.0,53.2,9.20624,10.0
EWR,2013,10,19,200,55.94,41.0,57.14,6.90468,10.0
EWR,2013,10,19,300,51.98,41.0,66.04,5.7539,10.0
EWR,2013,10,19,400,53.06,41.0,63.47,0.0,10.0
EWR,2013,10,19,500,51.08,41.0,68.28,4.60312,10.0
EWR,2013,10,19,600,50.0,41.0,71.07,4.60312,10.0
EWR,2013,10,19,700,50.0,42.08,74.1,3.45234,10.0
EWR,2013,10,19,800,48.02,41.0,76.53,3.45234,10.0
EWR,2013,10,19,900,48.92,42.08,77.14,0.0,10.0
EWR,2013,10,19,1000,50.0,42.08,74.1,0.0,10.0
EWR,2013,10,19,1100,48.92,42.08,77.14,3.45234,10.0
EWR,2013,10,19,1200,51.08,42.98,73.69,3.45234,10.0
EWR,2013,10,19,1300,53.96,42.98,66.28,0.0,10.0
EWR,2013,10,19,1400,57.02,42.08,57.29,0.0,10.0
EWR,2013,10,19,1500,60.98,42.98,51.48,3.45234,10.0
EWR,2013,10,19,1600,62.96,42.08,46.37,6.90468,10.0
EWR,2013,10,19,1700,62.96,42.08,46.37,5.7539,10.0
EWR,2013,10,19,1800,62.96,46.04,53.94,4.60312,10.0
EWR,2013,10,19,1900,62.96,50.0,62.58,4.60312,10.0
EWR,2013,10,19,2000,62.06,50.0,64.59,8.05546,10.0
EWR,2013,10,19,2100,62.06,48.92,62.04,8.05546,10.0
EWR,2013,10,19,2200,60.98,48.02,62.33,8.05546,10.0
EWR,2013,10,19,2300,60.08,48.92,66.56,5.7539,10.0
EWR,2013,10,20,0,59.0,50.0,72.01,6.90468,10.0
EWR,2013,10,20,100,59.0,51.08,74.96,8.05546,10.0
EWR,2013,10,20,200,59.0,53.96,83.34,12.65858,10.0
EWR,2013,10,20,300,57.92,55.04,90.11,9.20624,10.0
EWR,2013,10,20,400,57.02,53.96,89.48,11.5078,10.0
EWR,2013,10,20,500,53.96,51.08,89.95,5.7539,10.0
EWR,2013,10,20,600,55.04,48.02,77.15,11.5078,10.0
EWR,2013,10,20,700,53.06,44.06,71.4,11.5078,10.0
EWR,2013,10,20,800,51.08,42.08,71.19,9.20624,10.0
EWR,2013,10,20,900,50.0,41.0,71.07,10.35702,10.0
EWR,2013,10,20,1000,48.92,39.92,70.95,11.5078,10.0
EWR,2013,10,20,1100,48.92,39.92,70.95,8.05546,10.0
EWR,2013,10,20,1200,51.08,39.92,65.48,10.35702,10.0
EWR,2013,10,20,1300,55.04,39.02,54.67,14.96014,10.0
EWR,2013,10,20,1400,57.92,35.96,43.67,9.20624,10.0
EWR,2013,10,20,1500,60.08,37.04,42.19,11.5078,10.0
EWR,2013,10,20,1600,62.96,35.96,36.51,10.35702,10.0
EWR,2013,10,20,1700,64.04,35.06,33.92,11.5078,10.0
EWR,2013,10,20,1800,64.94,33.08,30.37,14.96014,10.0
EWR,2013,10,20,1900,64.94,32.0,29.08,9.20624,10.0
EWR,2013,10,20,2000,64.04,30.02,27.7,11.5078,10.0
EWR,2013,10,20,2100,62.06,30.02,29.69,14.96014,10.0
EWR,2013,10,20,2200,59.0,33.08,37.46,10.35702,10.0
EWR,2013,10,20,2300,57.02,35.06,43.53,9.20624,10.0
EWR,2013,10,21,0,55.94,33.98,43.36,10.35702,10.0
EWR,2013,10,21,100,55.04,35.06,46.77,8.05546,10.0
EWR,2013,10,21,200,53.06,35.06,50.28,6.90468,10.0
EWR,2013,10,21,300,51.08,35.96,56.05,4.60312,10.0
EWR,2013,10,21,400,46.94,35.96,65.43,4.60312,10.0
EWR,2013,10,21,500,48.02,37.04,65.56,5.7539,10.0
EWR,2013,10,21,600,46.04,37.04,70.64,5.7539,10.0
EWR,2013,10,21,700,44.96,37.04,73.59,5.7539,10.0
EWR,2013,10,21,800,44.96,37.04,73.59,0.0,10.0
EWR,2013,10,21,900,46.04,37.04,70.64,3.45234,10.0
EWR,2013,10,21,1000,44.06,37.04,76.16,4.60312,10.0
EWR,2013,10,21,1100,44.96,37.94,76.25,4.60312,10.0
EWR,2013,10,21,1200,50.0,39.92,68.15,3.45234,10.0
EWR,2013,10,21,1300,55.94,37.94,50.72,3.45234,10.0
EWR,2013,10,21,1400,62.96,35.96,36.51,4.60312,10.0
EWR,2013,10,21,1500,64.94,33.08,30.37,8.05546,10.0
EWR,2013,10,21,1600,66.92,32.0,27.15,5.7539,10.0
EWR,2013,10,21,1700,68.0,33.08,27.31,10.35702,10.0
EWR,2013,10,21,1800,66.92,35.06,30.68,8.05546,10.0
EWR,2013,10,21,1900,68.0,35.06,29.56,12.65858,10.0
EWR,2013,10,21,2000,66.02,35.06,31.66,9.20624,10.0
EWR,2013,10,21,2100,64.04,37.94,38.01,12.65858,10.0
EWR,2013,10,21,2200,60.98,39.02,44.16,11.5078,10.0
EWR,2013,10,21,2300,59.0,41.0,51.18,10.35702,10.0
